enc_number,t,x0,y0,z0,v0,dh0,theta0,x1,y1,z1,v1,dh1,theta1,advisory
14,11,2036.0553985788986,5768.574126902213,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4940.904503810534,5871.111042498817,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,12,2088.2144589132754,5737.91748179017,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4888.965350392425,5836.557120859977,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,13,2140.3735192476515,5707.260836678127,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4837.026196974316,5802.003199221135,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,14,2192.532579582028,5676.604191566084,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4785.0870435562065,5767.449277582295,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,15,2244.691639916405,5645.947546454041,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4733.147890138098,5732.895355943454,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,16,2296.8507002507818,5615.2909013419985,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4681.208736719989,5698.341434304613,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,17,2349.0097605851583,5584.634256229955,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4629.26958330188,5663.787512665772,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,18,2401.168820919535,5553.977611117913,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4577.330429883771,5629.233591026931,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,19,2453.3278812539115,5523.320966005869,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4525.391276465662,5594.679669388091,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,20,2505.486941588288,5492.664320893827,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4473.452123047553,5560.125747749249,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,21,2557.6460019226647,5462.007675781783,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4421.512969629443,5525.571826110408,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,22,2609.8050622570413,5431.351030669741,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4369.573816211335,5491.017904471568,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,23,2661.964122591418,5400.694385557697,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4317.634662793225,5456.463982832727,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,24,2714.123182925795,5370.037740445655,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4265.695509375117,5421.910061193886,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,25,2766.282243260171,5339.3810953336115,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4213.756355957007,5387.356139555045,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,26,2818.4413035945477,5308.724450221569,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4161.8172025388985,5352.8022179162035,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,27,2870.6003639289247,5278.067805109526,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4109.878049120789,5318.248296277363,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,28,2922.7594242633013,5247.411159997483,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4057.9388957026804,5283.694374638522,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,29,2974.918484597678,5216.75451488544,221.86657627114448,60.501218702526046,0.0,120.44501163505362,4005.9997422845713,5249.140452999682,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,30,3027.0775449320545,5186.097869773397,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3954.0605888664622,5214.58653136084,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,31,3079.236605266431,5155.441224661354,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3902.121435448353,5180.0326097219995,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,32,3131.3956656008077,5124.784579549311,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3850.182282030244,5145.478688083159,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,33,3183.5547259351843,5094.127934437268,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3798.243128612135,5110.924766444317,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,34,3235.713786269561,5063.471289325225,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3746.303975194026,5076.370844805477,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,35,3287.8728466039374,5032.814644213182,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3694.364821775917,5041.816923166636,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,36,3340.031906938314,5002.1579991011395,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3642.425668357808,5007.2630015277955,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,37,3392.1909672726906,4971.501353989096,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3590.4865149396987,4972.709079888954,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,38,3444.350027607067,4940.844708877054,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3538.5473615215897,4938.155158250113,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,39,3496.509087941444,4910.18806376501,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3486.608208103481,4903.601236611273,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,40,3548.6681482758204,4879.531418652967,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3434.669054685372,4869.047314972431,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,41,3600.827208610197,4848.874773540924,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3382.729901267263,4834.493393333591,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,42,3652.9862689445736,4818.218128428881,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3330.790747849154,4799.93947169475,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,43,3705.14532927895,4787.561483316838,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3278.8515944310448,4765.385550055908,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,44,3757.3043896133267,4756.904838204795,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3226.9124410129357,4730.831628417068,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,45,3809.4634499477033,4726.248193092752,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3174.9732875948266,4696.277706778227,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,46,3861.62251028208,4695.591547980709,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3123.0341341767175,4661.723785139386,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,47,3913.7815706164565,4664.9349028686665,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3071.0949807586085,4627.169863500545,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,48,3965.940630950833,4634.278257756623,221.86657627114448,60.501218702526046,0.0,120.44501163505362,3019.1558273404994,4592.615941861704,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
14,49,4018.0996912852097,4603.621612644581,221.86657627114448,60.501218702526046,0.0,120.44501163505362,2967.2166739223903,4558.062020222864,208.82247669818364,62.38308391233176,0.0,236.36509271636857,0.0
15,0,1096.333171231241,5659.7202841954895,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3795.6997751679696,1529.364468946495,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,1,1137.888429392837,5608.835556116396,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3767.851744800282,1584.7617957935959,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,2,1179.443687554433,5557.950828037303,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3740.003714432595,1640.1591226406963,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,3,1220.9989457160286,5507.0660999582105,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3712.155684064908,1695.5564494877972,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,4,1262.5542038776246,5456.181371879118,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3684.307653697221,1750.9537763348978,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,5,1304.1094620392205,5405.296643800025,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3656.459623329534,1806.3511031819987,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,6,1345.6647202008162,5354.411915720932,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3628.6115929618472,1861.7484300290994,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,7,1387.2199783624121,5303.527187641839,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3600.7635625941602,1917.1457568762,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,8,1428.7752365240078,5252.642459562746,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3572.915532226473,1972.543083723301,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,9,1470.3304946856038,5201.757731483653,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3545.067501858786,2027.9404105704016,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,10,1511.8857528471995,5150.87300340456,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3517.219471491099,2083.3377374175025,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,11,1553.4410110087954,5099.988275325467,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3489.3714411234114,2138.7350642646034,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,12,1594.9962691703913,5049.103547246374,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3461.5234107557244,2194.1323911117042,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,13,1636.551527331987,4998.218819167281,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3433.6753803880374,2249.5297179588047,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,14,1678.106785493583,4947.334091088188,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3405.8273500203504,2304.927044805905,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,15,1719.6620436551789,4896.449363009096,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3377.9793196526634,2360.324371653006,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,16,1761.2173018167746,4845.564634930002,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3350.131289284976,2415.721698500107,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,17,1802.7725599783705,4794.67990685091,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3322.283258917289,2471.1190253472078,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,18,1844.3278181399662,4743.795178771817,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3294.435228549602,2526.5163521943086,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,19,1885.8830763015621,4692.910450692723,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3266.5871981819146,2581.9136790414095,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,20,1927.4383344631578,4642.025722613631,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3238.7391678142276,2637.3110058885104,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,21,1968.9935926247538,4591.140994534538,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3210.8911374465406,2692.708332735611,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,22,2010.5488507863497,4540.256266455444,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3183.043107078853,2748.1056595827117,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,23,2052.1041089479454,4489.371538376352,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3155.195076711166,2803.502986429812,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,24,2093.6593671095416,4438.486810297259,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3127.347046343479,2858.900313276913,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,25,2135.2146252711373,4387.602082218165,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3099.499015975792,2914.297640124014,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,26,2176.769883432733,4336.717354139073,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3071.650985608105,2969.694966971115,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,27,2218.3251415943287,4285.83262605998,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3043.8029552404178,3025.0922938182157,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,28,2259.880399755925,4234.947897980887,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,3015.9549248727308,3080.489620665316,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,29,2301.4356579175205,4184.063169901794,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2988.106894505044,3135.886947512417,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,30,2342.9909160791162,4133.178441822702,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2960.258864137357,3191.284274359518,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,31,2384.5461742407124,4082.2937137436084,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2932.4108337696694,3246.681601206619,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,32,2426.101432402308,4031.408985664515,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2904.5628034019824,3302.078928053719,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,33,2467.656690563904,3980.524257585422,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2876.7147730342954,3357.47625490082,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,34,2509.2119487254995,3929.6395295063294,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2848.866742666608,3412.873581747921,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,35,2550.7672068870957,3878.7548014272365,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2821.018712298921,3468.270908595022,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,36,2592.3224650486914,3827.8700733481437,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2793.170681931234,3523.6682354421223,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,37,2633.877723210287,3776.9853452690504,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2765.322651563547,3579.065562289223,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,38,2675.432981371883,3726.1006171899576,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2737.47462119586,3634.462889136324,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,39,2716.988239533479,3675.2158891108647,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2709.6265908281725,3689.860215983425,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,40,2758.5434976950746,3624.331161031772,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2681.7785604604856,3745.2575428305254,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,41,2800.098755856671,3573.446432952679,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2653.9305300927986,3800.6548696776263,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,42,2841.6540140182665,3522.5617048735858,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2626.082499725111,3856.052196524727,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,43,2883.209272179862,3471.676976794493,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2598.234469357424,3911.449523371828,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,44,2924.7645303414583,3420.7922487154,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2570.386438989737,3966.8468502189285,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,45,2966.319788503054,3369.9075206363073,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2542.53840862205,4022.2441770660294,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,46,3007.8750466646497,3319.0227925572144,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2514.690378254363,4077.6415039131302,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,47,3049.4303048262454,3268.138064478121,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2486.8423478866757,4133.038830760231,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,48,3090.9855629878416,3217.2533363990283,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2458.9943175189887,4188.436157607332,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
15,49,3132.5408211494373,3166.3686083199354,-322.84233389370155,65.69699409075051,0.0,140.76304027443362,2431.1462871513017,4243.833484454432,-320.3838544830913,62.00303716080475,0.0,333.3114935925016,0.0
16,0,-6844.63719659706,2695.6186593525954,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-2488.6881120008647,3278.022751342623,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,1,-6794.038684662751,2730.101563726619,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-2550.5272689085755,3297.8111491977133,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,2,-6743.44017272844,2764.584468100643,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-2612.3664258162858,3317.599547052804,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,3,-6692.841660794131,2799.0673724746675,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-2674.2055827239965,3337.387944907894,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,4,-6642.243148859821,2833.5502768486913,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-2736.044739631707,3357.1763427629844,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,5,-6591.644636925511,2868.033181222715,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-2797.883896539418,3376.9647406180748,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,6,-6541.0461249912005,2902.5160855967392,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-2859.723053447128,3396.753138473165,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,7,-6490.447613056891,2936.9989899707634,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-2921.562210354839,3416.5415363282555,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,8,-6439.8491011225815,2971.481894344787,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-2983.4013672625497,3436.3299341833454,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,9,-6389.250589188271,3005.9647987188114,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3045.24052417026,3456.118332038436,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,10,-6338.652077253962,3040.4477030928356,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3107.079681077971,3475.906729893526,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,11,-6288.053565319651,3074.9306074668593,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3168.9188379856814,3495.6951277486164,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,12,-6237.455053385342,3109.4135118408835,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3230.7579948933917,3515.4835256037068,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,13,-6186.856541451031,3143.8964162149077,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3292.597151801103,3535.271923458797,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,14,-6136.258029516722,3178.3793205889315,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3354.436308708813,3555.0603213138875,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,15,-6085.659517582411,3212.8622249629557,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3416.275465616524,3574.8487191689774,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,16,-6035.061005648102,3247.3451293369794,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3478.1146225242346,3594.637117024068,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,17,-5984.462493713791,3281.8280337110036,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3539.953779431945,3614.425514879158,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,18,-5933.863981779482,3316.310938085028,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3601.7929363396556,3634.2139127342484,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,19,-5883.2654698451715,3350.793842459052,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3663.6320932473664,3654.002310589339,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,20,-5832.666957910862,3385.276746833076,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3725.4712501550766,3673.790708444429,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,21,-5782.068445976552,3419.7596512071,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3787.310407062788,3693.5791062995195,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,22,-5731.469934042242,3454.2425555811237,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3849.149563970498,3713.36750415461,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,23,-5680.871422107932,3488.725459955148,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3910.988720878209,3733.1559020097,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,24,-5630.272910173622,3523.2083643291717,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-3972.8278777859196,3752.9442998647905,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,25,-5579.674398239313,3557.691268703196,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4034.66703469363,3772.7326977198804,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,26,-5529.075886305002,3592.17417307722,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4096.50619160134,3792.521095574971,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,27,-5478.477374370693,3626.657077451244,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4158.345348509051,3812.309493430061,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,28,-5427.878862436382,3661.139981825268,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4220.184505416762,3832.0978912851515,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,29,-5377.280350502073,3695.622886199292,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4282.023662324473,3851.886289140242,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,30,-5326.6818385677625,3730.105790573316,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4343.862819232183,3871.674686995332,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,31,-5276.083326633453,3764.58869494734,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4405.701976139893,3891.4630848504225,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,32,-5225.484814699143,3799.0715993213644,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4467.5411330476045,3911.251482705513,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,33,-5174.886302764833,3833.554503695388,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4529.380289955315,3931.039880560603,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,34,-5124.287790830523,3868.0374080694123,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4591.219446863025,3950.828278415693,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,35,-5073.689278896213,3902.520312443436,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4653.058603770736,3970.6166762707835,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,36,-5023.090766961903,3937.0032168174603,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4714.8977606784465,3990.405074125874,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,37,-4972.492255027593,3971.4861211914845,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4776.736917586158,4010.193471980964,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,38,-4921.893743093283,4005.969025565508,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4838.576074493868,4029.9818698360546,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,39,-4871.295231158973,4040.4519299395324,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4900.415231401578,4049.770267691145,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,40,-4820.696719224664,4074.9348343135566,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-4962.254388309289,4069.558665546235,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,41,-4770.0982072903535,4109.417738687581,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-5024.093545217,4089.347063401325,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,42,-4719.499695356044,4143.900643061605,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-5085.93270212471,4109.1354612564155,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,43,-4668.901183421734,4178.383547435628,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-5147.771859032421,4128.923859111506,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,44,-4618.302671487424,4212.866451809653,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-5209.611015940131,4148.712256966596,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,45,-4567.704159553114,4247.349356183677,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-5271.450172847843,4168.500654821686,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,46,-4517.105647618804,4281.8322605577005,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-5333.289329755553,4188.289052676777,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,47,-4466.507135684494,4316.315164931725,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-5395.128486663263,4208.077450531867,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,48,-4415.908623750184,4350.798069305749,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-5456.967643570974,4227.865848386958,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
16,49,-4365.310111815874,4385.280973679773,198.83534696933123,61.231365361508885,0.0,55.725555631702086,-5518.806800478685,4247.6542462420475,175.27826772178673,64.92812962597795,0.0,287.7445603848655,0.0
17,0,-3265.221753193442,1424.26082488689,189.58495532655434,66.69949555557116,0.0,34.5717566045161,-1799.8031704122036,5975.031170994412,203.01157927178377,63.8737241437097,0.0,179.74676700042343,0.0
17,1,-3227.373930234525,1479.182268828561,189.58495532655434,66.69949555557116,0.0,34.5717566045161,-1799.5208654634648,5911.158070710312,203.01157927178377,63.8737241437097,0.0,179.74676700042343,0.0
